ID,age,income,loan_amount,loan_to_income_ratio,credit_score,default
1365,45,50.53971473091462,583.6931894539119,11.549198339595552,623.818250185382,1
1366,60,46.4120690417032,446.9048569610405,9.629065589803325,722.8869220578222,0
1367,54,33.65787045496875,317.9840956827332,9.44754054206037,653.1621542242125,1
1368,57,63.06102837131474,418.1327546250431,6.630604755808958,516.5772680873887,1
1369,43,48.6643293547764,426.8938553552396,8.772212851081653,759.1754882915436,0
1370,30,40.691368800007865,335.96723913664164,8.256474260865284,723.3636356056022,0
1371,60,46.37010820656155,474.1162617688619,10.224609777851944,300.0,1
1372,48,49.31517334149812,463.9616327758862,9.408090884382396,720.1263203835261,0
1373,22,32.66817516068505,260.86251787143755,7.985218537256284,,1
1374,20,50.74695088642532,583.6827878375112,11.501829718672711,730.6107846205099,0
1375,38,57.86988409116517,546.9064672479072,9.45062316672934,707.1955432925939,0
1376,41,43.13671834007805,552.5150496250086,12.808462740932947,549.4487846996757,1
1377,33,33.5184116222664,289.02220768507345,8.622789496775408,724.8102915350102,0
1378,33,52.73537288471443,537.6804509953276,10.195821544122932,748.5418714092215,0
1379,63,54.82320036198523,587.6444644566478,10.718901132669453,665.5901449935255,0
1380,35,45.3087033853767,542.055408255751,11.963604512035062,746.9359722452983,0
1381,52,45.3675071892862,492.55685407503523,10.857040304638016,683.2884403893968,0
1382,32,68.06285040206117,838.8695054217936,12.324924690435678,752.4582135598262,0
1383,57,39.73428560926318,362.7202537722881,9.128646663971423,604.2433296273044,1
1384,31,41.024952269325986,424.73980682536603,10.353206605506289,770.3891270609428,0
1385,57,50.20091267220809,627.0282346973696,12.490375200777994,645.183627569142,0
1386,58,54.598738606163195,547.166069581389,10.021588108990196,646.9210827920642,0
1387,52,49.25946982968253,531.682027985574,10.793498789651927,562.7201253844024,1
1388,52,30.255457965554438,337.6163305392424,11.1588570539443,707.5995418934222,0
1389,48,39.714147952888226,539.6037489474368,13.587191889085812,,1
1390,24,59.22310436102992,508.199511521896,8.581102206731032,717.1936041776171,0
1391,25,52.613515722733645,515.9943490662231,9.807258495810201,630.1523878930386,0
1392,50,40.11366870794859,381.8163475397379,9.518360195862122,656.9505779873422,0
1393,35,59.93927446316964,527.3870516402712,8.798689279502877,776.238550779335,0
1394,50,57.71918175284942,660.1902527576053,11.437969713162362,722.2953130041273,0
1395,44,47.627187135817024,509.42920849505174,10.69618508106153,737.4153822515341,0
1396,52,52.03573749448909,475.3548710482287,9.135161601170191,594.6819379584264,1
1397,32,65.99804665566415,795.6462892558632,12.055603606073975,717.6902687502201,0
1398,29,41.56495843803667,391.22231546470596,9.412310998648636,671.5073257703311,0
1399,43,54.44356945762343,611.7468136199582,11.236346545869223,588.9838182941645,0
1400,29,60.887558208704064,680.0080611063685,11.168259675901393,672.1262487809695,1
1401,60,55.224236426364236,732.404790764396,13.262379675289516,710.9307243246467,0
1402,50,43.96493712508558,498.7215231409571,11.343619614922543,850.0,0
1403,32,51.9113059235311,564.9277111103306,10.882556334500768,700.0757230810494,0
1404,22,55.9590660796189,525.9821183802464,9.399408446736333,582.030687932786,1
1405,53,41.87386826460671,482.2511689022492,11.516757082360721,789.9081906926859,0
1406,47,49.759226341675735,402.5831413813213,8.09062300561009,740.2935382452953,0
1407,38,43.05213742574614,427.70892882476915,9.934673500530769,541.129693469958,1
1408,42,39.94870690596696,348.22182854914814,8.716723406562524,532.9983686398134,1
1409,64,51.932438947811164,666.7218325662011,12.838253817353246,715.0324047693717,0
1410,51,44.19426196755218,549.8584241155636,12.44185103756851,618.0618103872707,1
1411,32,55.14680143655801,429.51131932447896,7.788508274928645,731.0782306459189,0
1412,52,59.12775595405145,566.3049562318153,9.577650074727922,691.4003926602009,0
1413,53,39.81735663636843,335.5012647242428,8.426005467620676,661.1596006068097,0
1414,52,50.54024851184392,513.6027305687038,10.162251783315686,730.5788601483332,0
1415,24,49.57499088996435,532.3380402264083,10.73803606758043,735.6458762382958,0
1416,22,46.627317387116655,319.3102762965911,6.848137405065856,685.4484691296519,1
1417,26,49.87623324186364,538.1522538123544,10.789753332067107,744.0672664852896,0
1418,43,42.154696702159725,446.808761631466,10.599264058008854,649.7900411972587,0
1419,41,61.63799628296471,810.6004496056165,13.150986379965232,715.3871040301851,0
1420,64,60.04608916962118,469.143384363099,7.813054785930178,592.851764501426,1
1421,42,54.37511762761348,406.071635013971,7.467967937006438,643.2995902496982,0
1422,49,54.78481423808924,683.8648545069495,12.482744790097167,592.6670292675435,0
1423,37,51.04839331168939,647.874335630213,12.691375645741598,834.864574450986,0
1424,51,57.75362577423202,730.846260297703,12.654551995656439,666.4656639547132,0
1425,26,25.454837558154146,313.3741770191667,12.31098710817666,602.4286326450571,1
1426,52,44.96910176966511,489.38253843746384,10.88263983888572,623.1885490407371,1
1427,24,45.418983978435904,442.69816127907006,9.746985126070962,706.7010957881022,0
1428,47,46.16654478417031,418.9069728985002,9.073821202277541,458.7056936901557,1
1429,27,58.74102052138487,587.8354093208404,10.007238623081752,690.055702912631,0
1430,34,45.152273409728615,368.94120344650185,8.171043794375343,716.269318333627,1
1431,23,47.11606129063463,419.08798552247373,8.894800924409545,,0
1432,53,38.77383176207642,468.11650667950505,12.07300092371465,798.1069472607567,0
1433,24,49.12578790225288,514.8554998815126,10.480350990114127,701.8849727699316,0
1434,52,55.37822157528544,633.7370231802572,11.443795144607634,678.9315740976034,0
1435,24,43.271294983904255,364.395655382761,8.421186736341177,300.0,0
1436,57,33.97328114392447,309.2262919626247,9.102043769414497,702.2542090197345,0
1437,53,68.1939212096909,658.0166576858435,9.649198139853176,700.9200112270571,0
1438,45,47.68140387280557,559.9190283157941,11.74292245692741,575.0758683154804,1
1439,20,48.22741129127233,488.36777192465695,10.126352604230208,618.1675968863408,0
1440,23,61.12795844163498,702.941952097627,11.49951626093969,733.6750864066078,0
1441,58,46.13183473187043,392.91276639248184,8.517171898238765,615.6906735634321,1
1442,45,60.65625449304987,635.2999789910037,10.473775281719675,799.8661333305013,0
1443,52,59.970889727017784,596.890753937151,9.953008145354275,697.9988150254196,0
1444,52,39.80383300891896,433.2326092123872,10.884193216148594,609.1689986439126,0
1445,27,48.679956931304446,448.75781625308446,9.21853355142357,629.3447113245713,1
1446,39,63.802285255754754,766.1973585550738,12.008932838122211,704.5552613937022,0
1447,35,42.010794477217544,479.51684021392754,11.414134061996126,674.1483903546233,0
1448,40,37.10900326358126,422.93124023153956,11.39699811464901,647.1054647486252,1
1449,64,38.46239144398388,400.6816962995439,10.41749306938159,639.8573270531411,1
1450,45,57.123348683921655,466.20345437408974,8.16134671924986,628.1852222351217,0
1451,42,52.275085702908754,409.45699940531466,7.832737027584273,671.9292859940937,0
1452,37,34.51382135328299,395.1883961916544,11.450148975000813,765.665491938539,0
1453,50,47.72756898813547,388.50387289445206,8.140030618174366,551.2159643485489,1
1454,61,47.98468053703074,391.7298095703668,8.163643170825344,689.6583570202394,0
1455,31,49.10179305079865,488.45658608436946,9.947836030733804,713.6306937832987,0
1456,20,38.30383922847108,382.0654431889297,9.974599175555804,540.766549928811,1
1457,61,52.78606577211306,530.7266429438071,10.054294351752779,694.0950346843109,0
1458,28,58.40366624245567,560.2110622729732,9.592053004811813,692.125285579352,0
1459,22,44.86426906134016,457.99407591732484,10.208437259752024,680.5912002846632,0
1460,45,36.540351752504655,298.76362086777596,8.176265595125182,,0
1461,28,47.57508542786628,476.36342759216313,10.012875926716498,699.9812931545221,0
1462,61,56.050293828817836,594.9174793462888,10.613993945566374,662.8859555256264,0
1463,35,46.63175723310004,479.54943367451597,10.283752149364068,763.9466617691116,0
1464,43,38.01960831071871,406.0701816014098,10.68054616141135,724.9404058017366,0
1465,33,51.10594279135504,356.9853139389379,6.9852016114126885,300.0,1
1466,22,61.3227851759865,687.2830643270623,11.207629633172576,676.2715709394914,0
1467,53,45.16012440088739,571.8188851673619,12.662030779439698,,1
1468,52,37.15367312014722,440.5701403983846,11.85805072283628,676.1755191122078,0
1469,43,42.45735566384365,394.27986974350176,9.286491435435,519.0900720036943,1
1470,28,46.21231104660217,403.3357654568875,8.727885628791624,627.5416912947019,1
1471,32,43.522293541986194,482.2432306904866,11.080372642247449,731.5701149023378,0
1472,21,49.66697785017132,622.6100009433775,12.535693289444424,654.4539878005749,1
1473,26,37.740311080801604,480.5866871359115,12.734041489668185,666.3246550612713,1
1474,40,50.2050213792162,608.3173415166478,12.116663329785538,650.2983054714472,0
1475,38,48.1734233252931,440.477672270174,9.143582537114494,747.0853798973128,0
1476,44,54.92683838520069,616.8304865741036,11.230038078075514,631.4930209779361,0
1477,41,44.88584657924354,357.6483749420007,7.967954315189128,631.4295264364695,1
1478,30,43.42806639936592,326.42965642322474,7.516559761638176,567.4780381463037,1
1479,52,38.57707807812857,332.08351384724426,8.608311733063069,635.0985834703995,1
1480,51,50.27815211674615,570.380738545856,11.344504810388194,609.5287640081739,0
1481,40,42.91833998912847,456.11662596818167,10.627545848318443,642.5637802734152,1
1482,58,43.03575795017594,431.0077461637619,10.015107591755562,652.7992266734852,0
1483,39,51.27592819534747,427.8048739184485,8.343191220032667,728.9705938770841,0
1484,27,52.911770720448786,435.6061379012456,8.232688718786292,722.3644882081082,0
1485,61,47.292742223545474,471.315716319928,9.965920649982435,,0
1486,56,57.45255384851006,580.7173691101026,10.107772939760494,702.8560806726177,0
1487,28,52.11179447548926,593.4675516971347,11.388353781911533,629.9703392903425,0
1488,44,39.72916890513089,358.369889748311,9.020321834671671,789.4198028577068,0
1489,44,60.69915195930946,644.5680905221842,10.61906253573822,692.2033495000873,0
1490,52,56.13590345104029,469.2879367920709,8.359853639861107,692.0531859132047,0
1491,21,58.01464969009225,392.5694052102174,6.76672887464251,783.0903385418387,0
1492,38,53.204023654902166,476.9422815273124,8.964402478671694,646.6635220165222,0
1493,39,31.298182875783834,305.3602410953267,9.75648465942064,697.1510101228929,0
1494,61,58.74094873005461,466.2579922610684,7.937529140085357,710.1855438872333,0
1495,60,50.486301466559866,442.19946347330983,8.75880091486213,686.0950336097445,0
1496,61,52.82575345464636,550.5219572216002,10.421469098292215,716.3952330032273,0
1497,48,54.323072382189316,530.8685820562827,9.77243294196181,665.1216072273089,0
1498,25,65.4902169011565,762.7643794327413,11.646997300130662,695.9084018358628,0
1499,36,45.63021052427115,492.43874339322645,10.791945461906066,707.8760795036956,0
1500,44,40.83677607808439,368.7377237519636,9.029550301593266,300.0,1
1501,57,43.19172382632346,310.5897543737715,7.1909552770496425,799.3719463390885,0
1502,23,41.44045958883906,459.88368052212616,11.097456087238573,710.1699750253628,0
1503,49,41.58775013132244,364.73636511804597,8.770283652429164,,0
1504,39,35.185882029836655,278.0823177805991,7.903235665509053,656.4950696336446,0
1505,22,53.41324648473981,506.54631110106783,9.483533476022439,835.07907842511,0
1506,42,65.90245251809668,800.1054367456289,12.14075358615708,685.3169058301644,0
1507,37,66.41259457456177,820.4551830681194,12.353909500508824,698.0300675651615,0
1508,45,43.18105500766399,412.0791446664735,9.54305411466523,731.9226218558407,0
1509,55,47.82276497888609,489.12422300958144,10.227853266650964,751.1519272530973,0
1510,27,54.866737443606375,606.8420824815697,11.060291002454804,300.0,1
1511,36,48.45877571366227,542.2173717848943,11.189250322558681,489.5080113540396,1
1512,50,46.07612537275693,456.1378515231695,9.89965731347859,649.3517694701419,1
1513,56,42.94612336925945,481.4425896810458,11.210385289994745,555.3943576541178,1
1514,64,59.426411559545684,524.9866586105854,8.834231191707497,746.4523653916946,0
1515,52,41.415592330348275,392.69231715853124,9.481750593502353,745.1386821183117,0
1516,46,53.84700052356773,585.7973129206131,10.878921893972935,711.5547701283623,0
1517,64,52.759470740180895,352.7103873545112,6.6852525699408085,754.2584158757564,0
1518,23,45.3469756534668,593.6214098421875,13.090650507291436,580.5813118970027,1
1519,41,56.30183725946869,590.0226994331032,10.479634913403732,782.4857881369642,0
1520,45,45.26989835946241,537.3679274540623,11.870314423662506,619.7760198651703,1
1521,51,45.723779280500416,422.6793638060839,9.244191325766936,688.8805986189232,0
1522,43,45.74009047185714,480.77752897930606,10.511075164469073,678.4762864698259,1
1523,54,37.263170642897386,330.08086508287147,8.858099281086998,660.088874006648,0
1524,56,54.901717849572535,482.98495875098376,8.79726496125921,573.7141085077993,0
1525,51,56.9458340279966,651.826269815727,11.446425905278092,625.1401637782474,0
1526,26,44.74708374843075,532.1237644446506,11.891808803368374,,0
1527,52,42.84391022705381,380.8059000748244,8.888215339279753,714.997614062896,0
1528,50,45.04198674663135,354.30784074321,7.866168131886598,710.2085192859172,0
1529,31,44.49581618096088,533.097823303476,11.9808527870443,664.6445412188631,1
1530,30,51.72708766428478,488.88049279716574,9.451150545533528,717.7335235314277,0
1531,43,62.92393555112065,559.5475525612554,8.892443672832064,683.4887272804046,0
1532,27,61.91272812888924,466.6994473884674,7.538021041762165,673.6828126892589,0
1533,51,51.65234132058027,570.5491840813579,11.045950086565181,539.4744564559143,1
1534,57,50.97008529879348,369.62247300558636,7.251753079062157,635.983038752953,0
1535,41,42.584607311203136,360.99747430294127,8.477182181458563,,0
1536,53,63.4370978673701,717.7607426545765,11.314526779822447,690.6579201119498,0
1537,38,48.01886295454153,615.205187924098,12.811740013637976,300.0,0
1538,39,52.250993071482014,424.95975201856567,8.13304641764797,694.8537627477205,0
1539,33,55.018819108354926,622.1022682919917,11.307081438204149,636.160880685271,0
1540,52,50.49276684298142,668.2627821278735,13.23482201333879,714.7365136369093,0
1541,29,54.20877876359057,397.3297984723741,7.329620912604683,621.1363697714559,1
1542,35,53.643135552820155,574.9790321395659,10.71859476919294,701.0357954592798,0
1543,23,57.9091081771141,563.1050877039133,9.723946809570357,709.4339659413395,0
1544,46,53.5787644744507,488.32020431276237,9.114062429446657,817.9415377932572,0
1545,47,44.69680270225148,432.61552312407184,9.678891933410709,538.4891337868729,1
1546,62,50.59348489217732,604.1346166091442,11.940956783203413,642.5682926766592,0
1547,35,44.502076173407985,404.3640300090516,9.086408203370015,507.88711932902413,1
1548,52,39.7257134525644,498.1156050939422,12.538871219738597,705.5536632408448,0
1549,38,41.99344431213106,309.85835156654974,7.378731529222001,583.8411758071104,0
1550,40,55.924380286589454,492.7853928180828,8.81163797064465,713.4502459700747,0
1551,41,34.9250298002723,413.29260947152096,11.833708140981992,606.6290615574002,1
1552,28,46.76621367699851,538.930147874544,11.523920914290551,665.5683677149157,0
1553,28,36.59917144426666,258.09355391372515,7.051896087504354,638.3134899202081,1
1554,28,41.338248415689456,533.811488563754,12.913258520192935,,1
1555,46,48.75784556716992,469.18361619455754,9.622730675173075,796.3058337232486,0
1556,36,46.750129933068195,371.0909951197771,7.93775323514748,736.7829862579338,0
1557,63,38.57308458199942,455.5480084511132,11.809996877037417,696.2119162305645,0
1558,64,48.51575598122829,425.71538367758535,8.774786150756944,563.1214848346294,0
1559,27,37.328830708416824,324.0273813180124,8.680351759449872,665.778230981311,1
1560,35,39.90754232219119,391.96675115014335,9.821871464437045,666.2605621143807,1
1561,37,55.92416122639996,604.8393400131237,10.815349336479612,779.4182366222163,0
1562,52,57.64314397165886,757.3222207442132,13.138114415073582,562.735152512639,0
1563,20,34.51223331421688,337.2744471115124,9.772605674074892,622.3050251420548,1
1564,31,62.54932717662517,604.0059751749297,9.656474376924205,739.5124639724474,0
1565,25,40.91930738624817,348.32887569436286,8.51257995171801,682.0937572091999,1
1566,60,45.19191903494487,456.75433815687956,10.106991424809646,,0
1567,24,42.86676170127375,394.0156020322034,9.191634413114427,703.633945413352,0
1568,35,50.44729659989229,638.8482943571082,12.663677489478637,638.8987427463949,0
1569,37,65.85240200039149,513.798160063039,7.802269081391813,692.9752713753834,0
1570,37,37.68272464837689,373.4376794136451,9.910049841094233,723.3294232910387,0
1571,20,33.5449098926274,265.6214674290605,7.918383691572817,746.9704017886993,0
1572,38,52.14808420597671,505.8246768285659,9.69977487246968,604.8256602990302,0
1573,27,49.55471338340239,591.4660820629588,11.935617051940442,,1
1574,22,45.42137767852175,407.77025283247906,8.977496361262947,521.6328357912723,1
1575,44,54.76639580333065,536.9042071574789,9.803533704966336,715.9527343292863,0
1576,24,40.94991205287968,340.7714524562035,8.321665062824959,631.1561130502992,0
1577,59,42.441041821633966,332.0560910069275,7.8239382624595395,613.4195303302789,0
1578,38,50.99166346004717,496.0777890412347,9.728605724540053,,0
1579,37,64.0645548858306,555.9287456724235,8.677633781474697,617.0708836167008,0
1580,50,54.485445280720405,596.6100132002791,10.949896988570426,661.7990509766003,0
1581,52,54.85763191795396,678.7320885544955,12.372610060339811,698.777712525825,0
1582,37,41.410588035462,417.54367937294586,10.083017391962217,575.0559576458691,0
1583,58,53.37924066265537,676.0041881334032,12.664177679214202,747.1239688858294,0
1584,35,40.54280600958562,392.8602973720816,9.690012508734517,657.9566296314948,0
1585,35,59.14205886368168,663.9596150908582,11.226521833154958,548.7898350216753,1
1586,57,41.904581525093015,400.6349154793822,9.560647091523315,755.463402772934,0
1587,60,43.6281550520131,482.87696557263484,11.068012502407063,619.8477013272646,0
1588,26,38.21539485548309,306.4705459275104,8.01955722520916,,0
1589,33,50.68653055645116,396.74440692151876,7.827412974728113,701.4132206506774,0
1590,62,45.35033318290487,402.05647173213345,8.865568200140402,613.4373808393982,1
1591,44,62.1059286494137,539.5989683902187,8.688364865071746,696.6164766060151,0
1592,51,51.21131934910745,545.6099886034283,10.654089672714859,617.7165421697131,1
1593,57,43.6738662939596,399.9806468788366,9.158352140995511,563.3738187902529,0
1594,41,56.98716429133827,604.019007480306,10.599211506513116,647.5457417597618,0
1595,35,35.051874621407265,277.34976689172606,7.912551607791612,555.2045334889415,1
1596,48,44.253175689354855,490.381667859207,11.08127632017986,766.4508508496851,0
1597,35,50.94767638991376,479.1314567760039,9.404382902747235,709.5173220227251,0
1598,31,40.94490897173921,467.74288577690714,11.423712923620133,700.680848618548,0
1599,36,58.517270803265134,675.6167968992675,11.545596498693332,811.3381410467246,0
1600,56,63.23450267878418,847.1145584085803,13.396397892329686,488.53183022998223,1
1601,46,47.6438232734989,462.275688749513,9.702741236693452,784.8690664754952,0
1602,44,44.78650465047038,387.8923279377613,8.660919867826467,700.7076651837662,0
1603,32,48.963283114607634,511.4590331896511,10.445766718552889,654.68974953062,0
1604,27,45.54102137190396,516.001702886027,11.330481560177935,667.9436518993539,0
1605,24,52.09384350555107,471.61250824262174,9.053133278452897,670.1103470334516,0
1606,31,39.420764154377395,387.46675200654005,9.829001550785886,790.004658526203,0
1607,60,52.548051188810994,399.9961007057402,7.612006376192901,714.3514761971011,0
1608,22,60.2953859085586,688.4582623365841,11.418091981045952,651.1876275418014,1
1609,54,33.98285957407559,348.44965043471166,10.25368832411421,,0
1610,52,40.65082056047751,439.8546037201715,10.820313038104258,706.6703086422599,0
1611,41,41.439541248901975,455.3846586397815,10.989133685254005,,1
1612,63,54.335142563807246,581.749288571371,10.706685602015435,767.5698973046019,0
1613,28,57.123056766120385,582.8106412635046,10.202721532387757,619.6147845548421,0
1614,60,56.47947594000669,684.0771766775301,12.111960412029438,748.5143207982828,0
1615,37,36.46638541924004,306.3683574605824,8.401390868285489,691.2482467560783,0
1616,48,44.6052333872296,450.3412329863094,10.096152374695148,721.922426154472,0
1617,58,37.79746473505533,400.67739243543775,10.600642007182794,850.0,1
1618,46,49.47840892520141,377.9935475975025,7.639565535927626,791.5487647305954,0
1619,55,50.14624068607057,425.727811448956,8.489725363744226,715.6107445373865,0
1620,64,34.04618309223538,239.63897649704947,7.038644415670251,574.7197617113594,1
1621,36,46.48356515931392,491.0819941678828,10.564637038591792,670.6645354012234,0
1622,53,54.644148364765634,670.5115421127069,12.270509508847073,751.5645890121981,0
1623,22,44.97335332328359,388.46739722305745,8.63772364116643,743.2915858677388,0
1624,24,43.398133316879786,392.37668315360315,9.041326277528796,614.8342280500198,1
1625,33,63.57511855664512,714.8018388289877,11.243421248079981,676.7909786204178,0
1626,22,65.9202361081534,575.6887824461437,8.733111657877377,757.3075914339445,0
1627,42,32.709111258997126,246.09412873759914,7.52371798759611,668.4299650845203,0
1628,58,50.911180575987835,492.18391524601407,9.667501512981055,665.4121060456721,0
1629,49,73.33626216966925,617.8563435584445,8.424977293347524,851.564977175262,0
1630,64,53.83077494266061,471.4414600317861,8.757842712350982,722.7221175944655,0
1631,42,45.14792047157725,357.2380604604261,7.91261384198912,,1
1632,46,60.50150542759719,572.9463290213489,9.469951614790808,673.3400596600861,0
1633,29,51.74474245169333,518.8549389980769,10.02720111096229,687.3839089786823,0
1634,44,50.67309716409069,496.35175653581564,9.795173066460077,684.8718398680944,1
1635,32,43.31756404006366,485.14565538172405,11.199744633216708,659.7147302351976,1
1636,35,51.62808288331934,602.0168764686575,11.660647516763882,661.0641825189203,0
1637,60,53.4130455203376,599.4445638293463,11.222811917757081,680.1973513259796,0
1638,53,56.924470125391885,482.6411469148965,8.4786234435164,850.0,0
1639,56,41.54623454328465,454.19164765906174,10.93219765044809,625.7912699940521,1
1640,41,41.328807297672974,328.35622750183165,7.944972259587075,371.9373133243575,1
1641,36,34.58014057972725,276.4677822286215,7.994987226590452,607.5356577924534,0
1642,42,41.90279155320141,504.95438661810203,12.05061447939554,615.5380176616688,1
1643,55,57.624282920782065,582.0280733768467,10.100395942054137,542.5254701531229,0
1644,28,53.70579564800107,564.1851196565499,10.5051068110849,837.051217077533,0
1645,21,42.02598478075387,404.68426085852775,9.629381987590117,646.8001113090705,0
1646,51,29.769100199006395,338.6708114028569,11.376588782960955,639.0275596379205,1
1647,41,48.860634119299476,469.2576835351066,9.604003140633706,776.0670356750853,0
1648,62,52.390222821151816,526.3968478233282,10.047616129069086,626.1136367274604,1
1649,32,41.16881334552147,461.5314991957257,11.210706884412376,609.6929946890717,1
1650,27,33.44061996683361,472.29136386177197,14.123283728895885,850.0,1
1651,20,45.283942621563085,404.8562376965619,8.94039286905596,620.9156638232708,0
1652,36,52.60927091132611,593.9285737377043,11.289427955365163,671.463151142403,0
1653,31,59.93949829220553,469.67479765753006,7.835814630410513,,0
1654,23,47.94643977500489,469.31581538946125,9.788335016985386,698.4433350772131,0
1655,32,58.43913930041398,698.0931642282881,11.945644179317043,642.7044696026608,0
1656,50,52.55233718519268,554.8898520682025,10.558804456456222,673.8065373512354,1
1657,60,40.586678740916106,333.9301198819549,8.227579349707035,614.1663982866994,0
1658,26,60.00566494615321,654.3308234339189,10.904484168637918,735.6945974808577,0
1659,42,52.36090213661714,529.5020934346038,10.112547183642034,751.04229301593,0
1660,43,40.34653557004625,293.690851766709,7.279208675967426,714.2811786897173,0
1661,24,64.08665071950186,603.9835071101586,9.424482327118456,799.8332821301681,0
1662,24,48.99539529655933,480.65070706190863,9.810119995004143,724.3344399274499,0
1663,36,29.452454781512664,317.26460953407894,10.772093935383147,692.7259867924124,1
1664,49,44.349869216767125,394.94874154417823,8.905296645043139,539.9896140552125,0
1665,28,37.380366066278185,394.8596760965441,10.563290776672126,666.2763623489365,1
1666,25,39.54608052708106,339.75444779157743,8.591355787052384,645.1406528056448,1
1667,44,46.43851670273403,413.4269303179964,8.90267303248418,732.0913049583986,0
1668,38,42.94088586972055,450.93339272687655,10.501259664157253,647.0310168162117,1
1669,35,47.63997833186291,425.9687927061867,8.941414493072664,671.1330023542291,0
1670,40,44.22011819218353,379.9413936195115,8.59204835157295,655.5326525908358,1
1671,21,54.699147091340436,486.3524152630645,8.891407656702937,806.8829886057404,0
1672,29,39.028509126181746,358.39074050106143,9.182793514924194,497.33052348321365,1
1673,35,54.448004248031566,591.0210506571339,10.854778955070714,681.3965757488369,1
1674,56,35.19853201142661,318.5473135056828,9.050017012137658,602.2710386019648,1
1675,34,49.920950846603404,532.8780730219912,10.674437565490562,570.425827667147,1
1676,32,63.14617062148748,587.8212093084212,9.308897174968145,627.3664812216693,0
1677,32,48.58114761088073,481.33243077660006,9.907802809269082,722.7898686452496,0
1678,51,51.54772296790591,502.02270282714005,9.738988919834616,794.9531130230182,0
1679,64,42.256220876996224,423.8485476646279,10.03044140881434,676.6643120836299,0
1680,27,45.90574620699978,549.8724807913968,11.978293050980868,740.0010375038962,0
1681,62,62.54142829771723,806.1597641706633,12.890012046624273,699.3704590078607,0
1682,37,50.987858355069136,418.57461324592526,8.209299757817956,511.3914998581683,1
1683,55,53.34835456075178,589.8393437890857,11.056373690352366,689.2396528339979,0
1684,45,29.49620362226762,314.1984783092193,10.6521667104312,570.1186856175655,1
1685,29,44.268216791467324,513.3927029783115,11.597320610331602,639.1914211979474,0
1686,50,58.91193448261482,725.8421402071542,12.320799623739287,584.1801134619833,1
1687,52,48.2866557049932,390.4720611288145,8.086541828748699,590.8989317377087,1
1688,48,54.28476317475238,396.9981929785177,7.313252739088304,760.3938782797892,0
1689,24,51.36444123156885,556.8977284620886,10.842086764876873,701.4146987252752,0
1690,32,40.09608408853163,451.9966464421617,11.272837652778236,525.7094127645406,1
1691,20,52.66033272365154,514.6659866317463,9.773314371798344,772.3947169565192,0
1692,42,37.75828683341992,411.3498096216475,10.894292197006171,723.1065655905102,0
1693,59,37.156362407687375,472.83596983963133,12.72557212817488,716.8549105392667,0
1694,22,44.11780224497956,366.4215092810271,8.305524995246664,752.4115284611872,0
1695,22,51.53731388826612,392.3973430610229,7.613849334712086,,0
1696,26,37.44261499977221,380.8124470243162,10.170562259784285,667.8157905386189,0
1697,55,51.0163415361192,476.71213991215507,9.344302738263705,720.7943840675391,0
1698,54,42.04352602934823,305.26969879981584,7.260801546157765,737.3757175823218,0
1699,34,38.12139623369684,424.22078336750224,11.128154403550376,632.8856147780974,1
1700,59,60.39670782132165,588.5943540758418,9.745470826276598,,0
1701,22,45.2983526385653,484.638336052505,10.698807082885004,300.0,1
1702,48,42.769556972515616,333.2454328919609,7.791650334515029,640.2647498245138,0
1703,49,51.49466778208761,610.632797147498,11.858175291693138,662.2495114379014,0
1704,58,38.24305356794967,447.49220740111735,11.701267698355206,782.3564382042928,0
1705,37,53.0586426223991,509.8763741592161,9.609676180143515,701.9639350927597,0
1706,30,58.85854549212747,627.4393813827395,10.66012379573093,632.349834521049,0
1707,62,55.29382988017278,674.0923853694013,12.19109594741812,626.6887102837013,0
1708,57,67.26171443550373,720.4315361286942,10.710870844951558,619.6627325707452,0
1709,59,34.49287150990228,406.9486142057855,11.798049753235473,749.4312223936626,0
1710,20,51.0157526406383,480.4790322999527,9.418248431705212,718.5857411442906,0
1711,48,39.25199416140384,407.84778223231336,10.390498392393695,810.6839939425344,0
1712,29,48.614228549185874,453.29296566631626,9.32428589723877,734.5686566476608,0
1713,47,45.01235174729802,464.287182071593,10.314661732808995,300.0,1
1714,50,68.23876386379611,779.3869362787709,11.421469149623219,819.390700573995,0
1715,38,49.521783116861336,474.2734040914885,9.577066378492464,641.8724839476786,0
1716,22,44.3725582377228,405.5765686059602,9.140256607092898,519.986616248106,1
1717,55,58.04127285352072,484.31488078326925,8.344318740313279,733.1733939143319,0
1718,62,49.57742608377938,515.8518947029364,10.40497531741995,685.356267391137,0
1719,34,59.64917660203705,470.2384165152251,7.883401637754815,627.8523362814383,1
1720,52,55.35747591453204,586.8130239688949,10.600429558509711,773.4858147437582,0
1721,60,56.628024638560134,618.7261053285138,10.926146714063554,745.6935239270567,0
1722,62,35.05948850848995,344.9060479707021,9.837737589559534,790.9913093420682,0
1723,64,65.88170255069241,643.982657640413,9.774833264894804,645.5152066948408,0
1724,45,44.748328637583505,526.7970860990861,11.77244161152058,753.8423621109381,0
1725,35,49.92215865993325,544.5535357234603,10.908052663205657,653.6499161849717,0
1726,55,44.778368758917225,503.6150932695785,11.246838757816247,800.1360553679053,0
1727,52,41.80598951497701,420.68080015123013,10.062692093450416,726.8873351074135,0
1728,39,35.38265306260528,259.05770869153537,7.321602148746857,640.4125946875024,1
