ID,gender,region,contract_type,service_time,response_speed,support_quality,monthly_fee,satisfaction
20250,Male,Incheon,Premium,48,7.152358552514329,9.517301952714899,85.37419204141213,2
20,Male,Busan,Basic,23,3.219661175619372,4.848415386866335,38.47705886804617,0
20758,Female,Incheon,VIP,51,7.649336491744035,8.448080430380022,91.58160889903198,2
21386,Female,Busan,Premium,43,7.980482316687686,7.650416868663171,84.88985919354893,2
20112,Male,Incheon,VIP,50,7.818920445107578,8.963475217499004,110.25139550107826,2
22,Female,Seoul,Premium,29,2.523260107166089,2.381683411585417,45.99724472887171,0
20451,Female,Incheon,Premium,25,7.9798299891560465,8.349669804952866,87.78693676023491,2
20390,Male,Seoul,VIP,56,7.76846989777728,8.454183535795645,96.5934957069653,2
20615,Female,Busan,VIP,17,8.999922175925324,10.0,112.29463322387078,2
21325,Female,Busan,Basic,23,6.644171027476169,9.133534641412718,90.01997828965189,2
20976,Male,Busan,VIP,17,7.367510580540007,9.553599016314722,92.61032192794816,2
32,Male,Daegu,Premium,18,4.460903704867048,1.6988163637515779,28.997168777213304,0
20490,Male,Incheon,Basic,2,7.522414862028991,8.841118348888264,78.36733214053467,2
10048,Male,Seoul,Premium,47,6.049640408000244,4.452293144537324,78.60594873812481,1
20583,Male,Busan,Premium,17,8.400619551256884,8.785403298319906,105.15453406597246,2
20893,Male,Daegu,Basic,14,7.773429501125481,9.143846932004033,102.20164563882945,2
21067,Male,Busan,VIP,40,8.33865344596907,6.4613727358531285,87.74468406363142,2
10149,Male,Incheon,Basic,33,5.583191486384188,2.9638104272540526,70.14143982985601,1
21118,Male,Incheon,Premium,12,7.1479978119773095,8.447399047261513,94.17012733153894,2
95,Male,Daegu,Basic,48,1.3765032326329019,3.863892820930127,48.27576820977189,0
100,Male,Seoul,Basic,19,3.317798651870393,5.7953627174413676,53.58916533285657,0
21388,Female,Busan,VIP,19,6.782318941024048,6.8961905399352155,96.72752320773539,2
133,Male,Incheon,Basic,56,4.480515476216,2.9881331699170968,54.953981523262975,0
150,Male,Busan,Basic,2,2.78508289508104,4.0070948398649175,36.18776482260674,0
10240,Male,Seoul,Basic,48,3.9149179834837406,7.1415989003561275,48.96317164610031,1
20664,Male,Daegu,VIP,9,7.699292928943849,8.191807131923962,84.46614535317707,2
20482,Male,Seoul,Premium,22,7.4722586859677165,8.927222813330818,90.92820791724242,2
20074,Female,Seoul,VIP,42,7.705643041062085,8.905530426856183,104.08996294657686,2
10230,Female,Incheon,VIP,35,3.684131591491697,4.156296098480317,73.0304935733485,1
10232,Male,Seoul,Premium,34,4.298089571269159,7.433708422551295,84.76263187099036,1
20084,Male,Busan,VIP,39,8.81299644322888,8.341803589321584,81.30221860294074,2
20536,Male,Busan,VIP,51,8.02938199876418,7.603365508372706,87.67568605745339,2
21284,Male,Incheon,VIP,53,7.335770876657694,8.941060304481836,95.48901322986724,2
20676,Male,Daegu,Premium,53,8.685282152341971,8.406642518907296,104.97622618391266,2
10173,Male,Seoul,Basic,45,3.568832738005435,6.128021225125848,59.7613860826324,1
20734,Male,Busan,VIP,53,7.0971921471807375,9.220242421362947,83.6114363921998,2
21234,Female,Busan,VIP,33,7.695182826348169,9.170980932758305,86.07407807640584,2
20682,Female,Seoul,Basic,26,7.536879295668368,8.375632877153077,100.13466731901828,2
20426,Male,Daegu,Basic,59,8.322483031156052,7.855180381626727,119.23654682108749,2
21117,Male,Seoul,Premium,55,9.23853110922907,8.945803925416625,80.46340596598642,2
10091,Female,Busan,Premium,38,4.014524978661194,7.0479412356408755,91.71109210286373,1
34,Female,Busan,Basic,39,2.7359203069203373,2.7755862186285927,48.878540222718044,2
20071,Female,Daegu,Premium,9,7.326767445315624,9.36773193826076,79.56938487399464,2
20564,Female,Busan,VIP,31,9.330174772079591,8.752776816176997,104.62117478741602,2
10308,Female,Incheon,Basic,13,7.298157424334637,6.433847563772307,60.22937198168829,1
21134,Female,Busan,VIP,14,8.523847772115712,8.569677189394866,102.57298671429369,2
20050,Female,Daegu,Premium,19,6.38717357934667,9.036880715737997,101.73991157967312,1
20984,Male,Incheon,Basic,24,8.472277001629365,7.838069669373031,103.951380907862,2
20374,Female,Seoul,VIP,11,8.085697285306896,7.797097007505711,88.57026927322103,2
20778,Female,Incheon,Premium,2,6.67567500641056,8.89731154402821,98.99976415215383,2
20502,Male,Daegu,Premium,27,7.461015149634283,8.13448100040898,96.76748412450308,2
20548,Male,Seoul,VIP,36,7.974220064888049,6.296732129884262,100.3154092738846,2
10193,Female,Busan,Basic,17,7.981228782966774,6.154457511204752,79.94892904045781,1
20944,Male,Daegu,Premium,24,9.37996911197705,7.7764575767620805,100.70358353868556,2
10280,Female,Incheon,Premium,28,4.722987703353327,6.916127418939291,71.19131316032835,1
40,Female,Seoul,Basic,42,4.948224700920686,4.19790984464206,70.15251894876873,0
21103,Male,Seoul,VIP,25,6.297153944011466,7.393333708800467,96.662644272957,2
20737,Male,Daegu,Premium,30,7.781561437813342,7.49051258719737,91.37726726965703,2
21010,Male,Busan,VIP,47,8.583665454788816,9.195375986884855,91.9283444063168,2
10207,Male,Incheon,Premium,38,6.760485324105998,7.927178917849066,81.9680985814952,1
21185,Female,Busan,VIP,26,8.182974824405413,9.116643775451879,98.19439445518296,2
21359,Female,Seoul,VIP,55,7.701541812749694,8.962227302457208,88.90552903959747,2
60,Male,Daegu,Basic,42,3.778397908038778,6.026692369815622,35.30497530244233,0
10259,Female,Daegu,Premium,20,4.749952070129243,4.276758869163373,57.68332024289985,1
20604,Male,Incheon,Premium,21,6.867726783030378,8.510574510570688,89.30334783943067,2
10059,Female,Incheon,Basic,45,5.111888033693557,7.822750439472351,63.852395044039724,1
10394,Female,Seoul,Premium,51,3.9525436186102625,6.727551801690273,62.29798454419871,1
21080,Male,Busan,VIP,40,8.310940891955731,10.0,97.77063653913126,2
172,Female,Seoul,Basic,50,3.444975850778082,4.753190714036456,61.995572303398305,0
21385,Male,Busan,VIP,22,7.500395053432102,9.426906776811673,97.75591083496434,2
10055,Male,Daegu,Premium,1,5.1541871882631485,5.149979513831308,59.30521071291512,1
20315,Female,Daegu,VIP,9,7.549880292776194,8.763056298694615,96.78738027673681,2
20303,Male,Busan,VIP,56,7.144858277963713,8.607524106919334,93.40645865210149,2
20738,Female,Seoul,VIP,19,7.648070860158803,7.5596046668575365,81.0400260391035,2
20350,Female,Seoul,VIP,13,8.563579837024228,8.683073952644126,114.95884234329601,2
20549,Female,Incheon,VIP,43,7.272282650361193,8.02872323831672,100.93895310717177,2
20930,Male,Seoul,Premium,11,7.6775373624361,9.125793494881574,87.84324644076024,2
20624,Male,Seoul,VIP,22,8.589555045100086,8.764189149873879,105.54304805567635,2
20698,Female,Seoul,VIP,52,7.720801520782649,8.385666093784907,94.0658812942055,2
21340,Male,Daegu,VIP,32,8.66899644297405,7.8236948973813085,85.13337154508679,2
21383,Female,Daegu,Basic,43,7.172383282268337,7.3516470323787875,105.02122119648654,2
10293,Female,Incheon,Premium,31,5.931032587774549,5.113657075797923,100.6552753898444,1
20616,Female,Seoul,Premium,40,8.172910768667727,9.52090824640042,96.76050945171599,2
10197,Female,Seoul,Premium,56,4.644128557104386,4.588081849139297,73.26047803268449,1
20928,Male,Incheon,VIP,24,6.843041414764449,7.95794596440723,88.53108561834306,2
21170,Female,Incheon,VIP,31,5.955969605653108,9.27716245456848,98.82506325545172,2
20222,Female,Incheon,VIP,28,7.831846864588234,8.066180324697312,83.54612156320695,2
20493,Female,Incheon,VIP,31,9.105683883378553,7.424436733740135,91.052022595781,2
20612,Male,Incheon,Premium,7,8.737441050259056,9.48021167272153,86.38873833515014,2
20481,Male,Busan,VIP,36,8.113484203150811,8.541109900539126,88.39625958188013,2
20724,Female,Incheon,Premium,28,9.329074887163385,8.51579251214355,89.86671314013816,2
148,Female,Daegu,Basic,52,4.556337619672911,2.150956885149899,46.37747168163128,0
20409,Male,Busan,Premium,24,8.44773970505756,8.712162456570457,99.82971435375734,2
10069,Female,Incheon,Basic,42,4.983933148258785,6.266323688116973,59.886689935890075,1
10104,Female,Busan,Premium,11,4.174072100538042,5.887471209612975,71.34652453322795,1
122,Male,Seoul,Basic,56,4.092740830144839,4.200840422866454,53.18796563670355,0
21148,Male,Busan,VIP,5,6.73673260096199,9.433815355521249,97.96601600723966,2
170,Male,Seoul,Basic,19,3.5507650266133743,3.748996574529616,27.8167573979176,0
10357,Male,Daegu,Premium,12,5.914894372457456,5.72957402125786,57.634053181388,1
187,Male,Incheon,Basic,32,5.308762515117305,2.660759224108936,67.2502124910769,0
10333,Female,Daegu,Premium,20,4.712275618468306,5.20987155038639,58.93570032932928,1
20270,Female,Busan,VIP,45,9.359794258778454,7.921262207307118,99.0734558969331,2
20712,Female,Daegu,VIP,8,8.427507884444125,8.234553263493577,96.14807484928022,2
21033,Male,Seoul,VIP,1,7.733351432059947,8.949108246197552,94.58077420363196,2
21380,Male,Seoul,Basic,57,8.48292472007306,8.770740152446619,88.23754427474738,2
20528,Female,Seoul,Premium,25,9.233396481472116,8.036871511274185,98.12582872978129,2
21199,Male,Seoul,Premium,14,8.012425313307359,8.523984051228286,103.3932679998289,2
82,Male,Busan,Basic,33,4.226823676731702,4.992022085475599,36.15774759839612,0
41,Male,Seoul,Basic,57,4.7572616037669295,3.42297141059035,49.817027208455556,0
21387,Male,Incheon,Basic,9,7.3275090710803745,8.982043765811216,100.1071732557673,2
21245,Female,Daegu,VIP,47,6.607374839498776,8.340469725628061,91.65093633613874,2
162,Male,Daegu,Basic,5,1.0,3.9745386121302158,33.16809015952987,0
21257,Female,Busan,VIP,42,6.772007936603014,8.422960821841482,79.66534298198718,2
20469,Male,Busan,VIP,3,7.037252564007899,8.231193626896093,84.21245462512297,2
20908,Female,Seoul,VIP,52,8.424514270850777,7.059602643541615,80.29778988109639,2
20742,Male,Seoul,VIP,36,8.960539869686482,9.224948047044323,98.89139816837071,2
20054,Female,Seoul,Premium,15,8.746727781122408,7.368445168002489,108.77644900570715,2
20415,Male,Busan,Basic,58,9.694874685286663,9.468744463833566,84.63166277668905,2
136,Female,Daegu,Basic,41,3.257568136163538,2.262615065271145,57.21584537801875,0
21141,Male,Incheon,Basic,29,7.613564842082051,7.97245588732056,100.7112959616423,2
10144,Male,Seoul,Premium,13,5.5794561420018765,6.029755858440712,75.46723529865304,1
21238,Male,Seoul,VIP,18,6.541744447694518,7.917714267786605,97.6697353004493,2
20881,Male,Seoul,VIP,56,7.655767162640902,8.69256978048775,102.81875473983173,2
20287,Female,Incheon,VIP,36,8.727869732890746,9.506845317200437,106.81578899254114,2
20882,Female,Busan,VIP,39,8.176237288067094,8.59765891542424,82.77335353600222,2
55,Female,Daegu,Basic,36,3.108443535480924,2.579096537713901,42.16658898752814,0
20062,Male,Seoul,VIP,25,6.9732594743172855,8.4272431797848,88.84341934063266,2
145,Male,Incheon,Basic,6,2.786863896641261,2.6932697230562463,47.408938308410875,0
21308,Male,Busan,VIP,54,7.90781857967081,8.239610769502002,96.56151317647488,2
20364,Female,Seoul,VIP,10,7.904156043917767,8.165009871225461,104.04810471130754,2
10051,Male,Incheon,Basic,30,2.610349316444029,5.206530496917936,76.64459745625956,1
20899,Female,Incheon,VIP,9,8.192302084736372,8.651611554089456,93.34259960074759,2
20496,Female,Incheon,VIP,54,8.937442436362987,9.072273926492192,94.21836435397495,2
21222,Female,Seoul,VIP,59,8.391172568586565,9.376802733289978,92.47233191653167,2
21329,Female,Seoul,Premium,34,7.976788746832616,7.926714363209278,106.36758309897668,2
10045,Female,Seoul,Premium,18,6.242818190961115,6.910494305530393,75.34521684581235,1
21223,Female,Busan,VIP,13,7.529743367140194,8.342309170812397,81.99252292810354,2
20100,Female,Incheon,VIP,30,9.074998681975872,7.139685555526933,95.13047817556621,2
20086,Female,Seoul,Premium,49,8.365872077681798,7.782816868354772,98.09685972695965,2
20031,Male,Seoul,Premium,20,7.531593967606485,7.374975680393079,96.86611318838277,2
21168,Female,Seoul,Basic,12,8.883871018864237,9.542180237490275,89.41051421519064,2
193,Female,Daegu,Basic,48,5.541074354763821,3.0459237997882402,41.805212255350355,0
21164,Male,Daegu,Premium,29,9.639205779067332,6.98278283397927,85.77625348265018,2
20283,Male,Incheon,VIP,39,8.340116117396096,7.006353403098946,83.96376610923036,2
20017,Male,Busan,VIP,21,7.352035159391368,8.586258993121119,108.80880638996967,2
89,Female,Incheon,Basic,3,3.283188520574213,2.6204905897792714,53.68945671055486,0
20632,Female,Busan,Basic,16,7.247183901124787,10.0,106.08457872734888,2
20011,Female,Seoul,Basic,5,7.707073730644016,10.0,91.51573190443429,2
20748,Male,Incheon,Premium,54,7.684900071686284,8.551340210113713,101.05768440509983,2
20227,Female,Seoul,Premium,1,8.361106602179506,9.161065976204027,84.9265434185837,2
20160,Female,Seoul,VIP,47,9.040261431083007,7.727307829228481,103.47760558975114,2
21327,Male,Daegu,VIP,33,8.72071480148562,8.707802950397756,88.68302387900903,2
21020,Female,Busan,Premium,32,8.485177978416774,7.52682384039844,88.68350312451149,0
10329,Male,Busan,Premium,12,3.9393098910844744,3.9476597284602235,68.2141214261797,1
20467,Male,Incheon,VIP,41,8.23904408302548,8.341261703188968,80.28939255150713,0
10379,Male,Daegu,Premium,47,4.016048654298891,7.500214387554658,63.52514466122842,1
21137,Female,Busan,VIP,36,8.361909947307703,9.93385148694749,97.30969530374297,2
20171,Male,Incheon,VIP,49,7.121943035805094,8.467851366482783,91.14307055673602,2
21162,Male,Busan,VIP,54,9.89754518906654,8.139845061503454,91.4043257578107,2
20327,Male,Daegu,Premium,28,7.938693810009578,9.22792447249332,104.38537705065893,2
10209,Male,Seoul,Premium,56,6.92344135529896,4.919665411501606,90.17109019597703,1
180,Female,Incheon,Premium,34,3.2771650729851802,2.8200026821440303,34.86413873720793,0
10285,Male,Busan,Premium,31,5.567802388219474,8.82207926256175,72.0304561564503,1
20614,Female,Busan,VIP,36,8.589246518073129,7.705664502165429,92.24778837402,2
10323,Female,Busan,Premium,30,3.517964792669522,4.839024792294205,61.49992882244459,1
20862,Female,Seoul,VIP,6,8.479080202662276,8.455781047142597,96.07452510975912,2
20489,Female,Seoul,VIP,57,8.2507112081583,9.197487915409546,89.19105386143742,2
15,Male,Daegu,Basic,36,3.1954889145125223,2.7150211953173655,39.66999030693887,0
10389,Male,Seoul,Premium,53,4.74840637511994,5.653272742710111,50.43114801351637,1
20279,Male,Seoul,Premium,30,6.182954151339588,7.2921544978847095,99.46714921701232,2
10171,Female,Seoul,Basic,26,5.6479902822061465,5.208690174926332,72.72402341631492,1
21331,Female,Seoul,VIP,10,6.749981116753027,8.386990809999237,103.57726959666316,2
10397,Male,Daegu,Premium,25,1.9261357469849996,5.203890580014885,58.11137925289134,1
20671,Female,Seoul,VIP,18,7.924307218652559,8.885897106096529,91.5840133024037,2
114,Female,Incheon,Basic,10,2.8971433659777968,3.7041583025962304,20.796204567561283,0
20185,Male,Incheon,VIP,35,8.45468087616442,7.954122309455572,98.49424841092892,2
21371,Female,Incheon,VIP,52,8.01812334067857,9.359497809461544,93.13162742701408,2
20174,Female,Busan,VIP,39,8.132401118337155,7.514565514314542,95.08462038356251,2
110,Female,Busan,Basic,21,2.8545706543378495,1.022071431744318,47.409884510245305,0
20929,Female,Seoul,VIP,42,9.049499796572515,8.290146636089542,102.4018912452945,2
20020,Male,Seoul,VIP,54,6.950927450419975,8.50364567447612,93.23291635183006,2
20677,Male,Busan,VIP,50,8.556960269164984,9.134284790760058,107.10363110804404,2
21228,Male,Busan,VIP,7,8.141362946089924,7.477594786318621,83.05915864070516,2
21364,Female,Seoul,VIP,18,9.652028039504867,9.312746393940689,92.63285029934107,2
20971,Male,Daegu,VIP,17,6.930349559806669,9.035693578337945,97.81374420470499,2
21355,Male,Busan,Premium,13,7.990016252010446,8.722413659750986,103.02242425868812,2
21000,Male,Busan,Basic,56,7.897989158421999,9.013187686475492,114.11013356036007,2
20133,Female,Daegu,VIP,40,9.757672862603862,8.503324596061555,77.0319059602117,2
20093,Female,Incheon,VIP,36,8.146974998692148,8.917072062898603,99.81585143976905,2
20114,Male,Busan,Basic,24,7.903131900034114,8.6502006225166,83.43295427486194,2
21276,Female,Incheon,Premium,18,7.307934427035606,8.969293572722048,98.40662072279368,2
20578,Male,Incheon,Basic,32,7.6251655627904675,7.934551559344975,94.07840461019927,2
20326,Female,Daegu,VIP,44,6.879425782421567,9.981629595089245,87.05287627622764,2
20403,Male,Incheon,VIP,8,6.402048643505669,8.08346479704064,93.0409087904029,2
20558,Male,Daegu,Premium,52,6.9420252208736475,9.53769228178423,90.95039027152202,2
124,Female,Daegu,Basic,20,2.7251560067301637,4.182246164985052,51.210663577639366,0
20600,Male,Incheon,VIP,2,8.45904801071329,8.93476289305846,92.6298013598842,2
10262,Male,Incheon,Premium,37,5.3834593500291765,7.299831047051283,80.33418223087735,1
84,Female,Seoul,Basic,4,3.8649929509978294,3.9373670892621764,30.009407315669527,0
21262,Female,Busan,VIP,55,6.781489981540248,7.9218659758921275,91.70857826808472,2
153,Female,Seoul,Basic,54,2.769098250014122,2.5557723766959506,33.591587679163304,0
20181,Female,Daegu,Basic,14,8.85543832386089,7.428422972489116,94.84636274095867,0
20081,Male,Busan,Premium,13,8.114612662179823,8.20877316876699,90.70821817199037,2
21321,Male,Daegu,VIP,23,7.224215044431428,7.030406189006565,79.20031169189639,2
20448,Male,Seoul,VIP,35,8.352070577380426,9.184787402983918,77.95619984049699,2
20638,Female,Daegu,VIP,53,8.053258453212315,9.401708729257521,97.4075060439166,2
20763,Female,Daegu,Premium,23,6.713290403922597,7.598581028067187,86.63211751376492,2
20922,Female,Seoul,VIP,28,8.801617658440362,7.6560870250201845,97.77154641705653,1
20059,Male,Busan,Basic,15,7.426648598129267,9.516303711391581,107.214167503992,2
119,Male,Busan,Basic,19,2.399936647938288,4.297924277159444,53.86314859083775,0
20328,Female,Seoul,VIP,36,9.269581016855039,8.914960344269847,79.6344741351514,2
20751,Female,Daegu,Premium,57,6.991249235228788,8.634911317862846,95.07967071487101,2
21204,Female,Incheon,Basic,13,9.096410342680072,8.53360778716259,94.84038005814783,2
20008,Male,Busan,VIP,56,7.333504283904284,8.356119600201485,95.01744917527701,2
21301,Female,Incheon,Basic,50,8.501360659856608,8.767875273711061,83.54757205956729,2
20550,Female,Daegu,Premium,55,8.685657519125307,7.244707882783253,97.36634490325856,2
21189,Female,Busan,VIP,26,6.997200533306368,7.728370240038121,93.69563575065958,2
21302,Female,Seoul,VIP,59,8.118550900376281,7.601553441879401,94.48091696835702,2
20970,Male,Busan,VIP,2,7.192206070665307,6.7460910043757885,101.69801939817457,2
20531,Female,Seoul,VIP,39,8.787085200910141,7.995092664961719,96.54655118787372,2
10287,Female,Incheon,VIP,8,5.336271502418773,5.986438511415082,72.37410987399923,1
10,Female,Incheon,Basic,33,3.2497153415051914,3.893801800500951,42.48576943608641,0
20793,Female,Incheon,VIP,54,7.513107972217529,7.632644737967794,81.55428933223564,2
10037,Female,Busan,Premium,57,3.9202039540369866,5.912814761783058,68.34654263557961,1
20116,Male,Seoul,VIP,35,7.523510542746615,8.77346614650886,83.96039696219587,2
21280,Female,Incheon,VIP,20,7.968918755833189,8.518435666865606,111.46950171602771,2
21047,Female,Daegu,Premium,23,8.165521352757578,8.8021889410404,76.95691900908724,2
10181,Female,Seoul,Premium,25,4.32566634385817,4.571842548568459,68.18225480187235,1
20345,Female,Seoul,VIP,8,7.192980460580091,8.426699859994827,95.35822495893511,2
20010,Male,Busan,VIP,38,9.038667621935017,8.517383506790976,95.8505216259802,2
21382,Female,Incheon,VIP,17,8.13375411708059,8.044840194014983,94.22560100321209,2
20221,Male,Busan,VIP,23,8.008903250469446,8.472356978830364,96.83847196056408,2
20346,Female,Incheon,VIP,12,8.751492903550195,8.162427457428473,89.8697758743599,2
21071,Male,Busan,VIP,30,8.41789959882135,8.107145938414874,88.33726678914059,2
10332,Female,Seoul,Premium,12,4.217317936604874,6.785372651723389,82.26258000877789,1
20034,Female,Seoul,VIP,8,7.83177653932301,7.99230613689898,94.9351611976534,2
20386,Male,Incheon,VIP,29,8.16298501925703,8.825812624313166,89.37306410668663,2
20870,Female,Daegu,VIP,7,8.636767334709184,7.552322808921047,96.80626006720922,2
10147,Male,Seoul,Premium,27,5.442422939601484,5.914347742512709,50.97427790018695,1
10267,Female,Incheon,Premium,38,5.830661371270892,6.852242127534069,91.62193755087634,1
21194,Male,Seoul,VIP,25,8.411534118552888,8.166193902862725,83.08060293171678,2
102,Female,Daegu,Premium,41,3.7123193441898708,4.115357541673716,24.399137495886055,0
21349,Male,Daegu,VIP,29,9.03072913759942,7.640174438630868,80.13214316496008,2
10244,Female,Busan,Basic,53,6.774790510288334,5.5576735022115455,56.16723884441291,1
10028,Male,Incheon,Premium,53,6.427482054159239,6.068903626364998,64.91439397753354,1
20120,Female,Busan,VIP,55,7.099753548007726,8.664970349259379,88.39908371506876,2
21184,Female,Daegu,VIP,10,8.648849318097499,9.198339645902804,84.98005549415312,2
21153,Female,Busan,VIP,12,7.765992104719693,8.470274995236307,101.24529741692062,2
10026,Female,Busan,Basic,16,5.536980012578231,7.163847245177184,71.05303836985746,1
20205,Female,Seoul,VIP,10,9.049101019733401,7.323962284025066,91.53173269318857,2
20007,Female,Busan,VIP,8,7.826747544001135,9.498485804643684,92.42773940131154,2
10371,Male,Seoul,Basic,34,5.702959105562519,3.740172168637268,83.89955859516303,1
20128,Female,Daegu,VIP,55,8.07170648957122,8.891966909045525,102.89955436375469,2
20395,Female,Incheon,VIP,54,9.926127291223107,8.294807166072555,98.06439733070071,2
21394,Male,Daegu,VIP,47,8.34792718101585,7.394781919669623,105.48603646624416,2
20352,Female,Incheon,Premium,20,8.910810877339532,9.403034887649385,100.31333805588936,2
199,Female,Seoul,Basic,26,3.3785966834657533,2.859449401893854,38.11053774454002,0
20369,Female,Seoul,VIP,10,9.18924871599793,8.237525777841087,89.14640597849004,2
10302,Male,Seoul,Premium,36,5.446167242636029,5.492636119805114,50.50156706576048,1
10150,Female,Incheon,Premium,15,6.9542490545378515,6.5649206291988955,70.03318787357006,1
126,Female,Daegu,Premium,26,4.429078243438838,4.976584201286823,44.1945587830359,0
20655,Female,Busan,VIP,4,7.868920115281836,8.497305173990421,110.00199633643545,2
20525,Male,Daegu,Premium,1,6.803440940690211,9.851510598245206,98.84269999598794,2
20974,Male,Incheon,VIP,15,6.766300435358497,8.180276644741987,86.2420988089177,2
10205,Male,Daegu,Premium,45,5.023245360681936,6.537506100449831,47.43708079116886,1
10034,Male,Busan,Premium,9,7.537309252620078,4.6795832094354015,65.01312057059306,1
16,Female,Seoul,Basic,11,3.342786317367356,4.106902027240419,55.83409708433744,0
21060,Male,Seoul,VIP,27,8.312847476143823,9.92649410210953,99.71652148646136,2
21110,Male,Daegu,VIP,32,6.509990836457769,8.377951094441634,92.86106697574051,2
21043,Female,Incheon,VIP,37,8.79325219322296,9.492138396839996,79.67236012195211,2
21297,Male,Daegu,VIP,18,8.822068454986187,7.420437944972242,88.01554859009424,2
20636,Female,Busan,Premium,51,7.981985215984614,9.564353562504952,100.59519638650546,2
10186,Female,Daegu,Premium,59,5.617481340866868,7.595730484971524,64.74515374774485,1
164,Male,Seoul,Basic,57,4.572353966780816,5.502881815494441,44.21081422396553,0
10199,Female,Seoul,Basic,11,3.9857515964224746,5.899489718305494,78.05793861240475,1
20762,Female,Seoul,Premium,41,9.219073707877323,8.463954920506458,77.93088916233108,2
20149,Male,Seoul,VIP,54,7.06989564616973,7.580570923966937,97.09969083760511,2
20090,Female,Busan,Premium,30,8.020641709753324,8.955694642413732,108.90802661887133,2
20234,Female,Seoul,Basic,29,8.193385761594582,8.530304692265855,96.34278007267545,2
21202,Male,Daegu,Premium,21,6.7768840765916565,8.661329394336974,86.54019498446208,2
10319,Female,Seoul,Premium,26,5.7877473138805575,4.963023465931085,74.45558356089397,1
10236,Male,Daegu,Premium,35,6.117687787076083,4.126444304702202,84.68822616468516,1
20337,Female,Busan,Premium,19,6.765939855665799,8.628673296483013,90.70847477625658,2
21009,Female,Incheon,Premium,23,7.012840675285714,8.303109725756483,108.81658961498819,2
21112,Female,Incheon,VIP,42,9.240162860568704,8.199559839939056,91.2857385427033,2
10288,Male,Busan,Premium,9,5.098330012388092,5.836452147925117,68.98494793925316,1
20454,Female,Busan,Premium,29,8.944713437303706,7.665477071130011,106.68307574255225,2
21022,Female,Seoul,Premium,59,9.11047803074128,9.240351642179137,96.48412056588325,2
20055,Male,Seoul,VIP,13,6.8866864098132075,8.289228766511824,95.82691690199906,2
20592,Female,Seoul,Basic,12,7.153231309555837,8.046218313566898,85.23148856775015,2
21181,Male,Daegu,VIP,57,7.015402550221443,6.764966660040334,86.11427238277324,2
20820,Female,Seoul,Basic,51,6.961809857628285,9.91072858333578,94.26644641740229,2
10320,Female,Incheon,Premium,9,3.4180172192648963,4.560900935041076,80.94444572782461,1
20617,Male,Busan,Premium,10,8.58099446225334,9.73047215012477,93.88709452112022,2
21206,Female,Daegu,VIP,29,7.481458127067095,8.484222396940217,109.94404478576605,2
10108,Female,Incheon,Premium,10,4.648126698311572,3.97916027366051,72.48725789712721,1
20372,Male,Seoul,Premium,52,7.981246806228333,10.0,96.30758530514304,2
20513,Female,Daegu,VIP,40,7.60494344322681,10.0,87.59345403714354,2
10141,Female,Incheon,Basic,35,5.428235347507232,5.978493301190234,68.36291784267614,1
35,Male,Incheon,Basic,55,6.305578652039102,2.7684970091159453,36.34487681155963,0
21066,Female,Busan,VIP,25,8.330549143704122,8.333051108939129,82.80626348722427,2
131,Female,Incheon,Premium,3,4.422583452964286,5.533128069311761,55.307708378968094,0
20432,Male,Daegu,VIP,57,8.62601334838827,9.293073112893529,100.9473415981321,2
20073,Female,Seoul,VIP,22,7.803035988737946,9.143850474775489,94.9392581424411,2
10286,Male,Daegu,Premium,11,4.714719187037709,7.866149043520046,63.09653491668735,1
21166,Female,Busan,VIP,3,8.23181718138118,9.839204697840769,95.37357796457991,2
10334,Female,Seoul,Basic,54,3.852477091793024,4.875270303136356,52.04786831581119,1
10138,Male,Busan,VIP,36,5.5381272659323475,5.514656445530667,76.94671219682697,1
10184,Male,Seoul,Premium,29,7.734173560755463,5.285002325833075,59.78816568303753,1
20585,Male,Incheon,Basic,21,8.56666725986611,9.727656850160056,92.984219422009,2
21313,Female,Incheon,Premium,7,8.59322352425856,7.54903011681311,95.71488803066715,2
20225,Male,Incheon,Basic,5,8.05784890501371,7.533561212089043,83.91868556144162,2
20828,Female,Busan,Premium,50,7.530563816957992,7.758255377506201,90.98700893380533,2
106,Female,Incheon,Basic,2,4.455762761659659,3.418220743934469,37.875361175504764,0
20785,Male,Busan,Basic,4,8.273487931143574,7.5425940382992245,82.49668665257359,2
198,Female,Daegu,VIP,14,1.3965861065893135,5.014536236863081,49.41488257827439,0
10364,Male,Incheon,Premium,58,4.619371383165627,5.9328590192501816,64.35473294383686,1
20799,Male,Incheon,VIP,32,7.417573500075891,9.188934027310966,103.88488560531283,2
10396,Female,Incheon,Premium,39,4.98528744477597,4.176458298172782,71.05293632221999,1
20952,Male,Seoul,VIP,40,7.960531715647212,8.901951750542551,93.32491119192632,2
20378,Male,Incheon,Premium,45,9.134551073743344,9.41942629377181,98.50596064852358,2
20244,Female,Seoul,VIP,37,9.150116500631658,9.07631839591761,98.52766653538968,2
20912,Male,Daegu,Basic,58,8.82913656103842,7.506998083663879,95.37567525255014,2
20022,Male,Busan,Premium,55,8.329068039544705,8.359146720244008,101.19555600976206,2
20890,Female,Incheon,Basic,42,9.423465338697733,10.0,87.48414572260894,2
21246,Female,Busan,Premium,50,7.605485011986549,7.878805126672565,92.86202168736216,2
